Ticker Symbol,Period Ending,Earnings Per Share,Estimated Shares Outstanding,Net Income,Total Revenue,Total Assets,Total Liabilities,Current Ratio,Quick Ratio,Operating Margin,Gross Margin,Research and Development,Cash and Cash Equivalents,Capital Expenditures,Common Stocks,Retained Earnings,Treasury Stock,Total Equity,Short-Term Investments,Long-Term Debt,Interest Expense,Net Cash Flow,Net Cash Flow-Operating
COF,2013-12-31,7.05,584539007.092,1.9978354610086528,0.4891126604541015,4.153672041089264,4.015711865642277,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,4.161480027989663,0.0163671936909273,-0.2334884031029594,1.6592636264581042,-0.296163479222169,3.681712432993114,-0.2815031117402891,-0.7729131190992913,1.1440133823718497,-4.806232361448702,3.49753561287792
COF,2014-12-31,7.71,574319066.148,2.197940504702302,0.4745734914134245,4.329364190960271,4.151271187343297,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,4.294055818313226,0.2468994336729708,-0.2334884031029594,2.071390788239298,-0.6452373314273966,4.050404399627388,-0.2815031117402891,-0.7729131190992913,0.939045834583042,0.8811966791371437,3.202186333988262
COF,2015-12-31,7.15,566433566.434,1.951557095854747,0.5299359950243412,4.7341254986700365,4.56161010430594,,,-1.3784129331331496,-1.8570870571817408,-0.3392145448747636,4.454494108231183,0.2250134615227768,-0.2334884031029594,2.415333912659788,-1.0619069026904575,4.290846310636176,-0.2815031117402891,-0.7729131190992913,1.0859392438316873,0.7121055743977954,3.559645828879716
COO,2015-10-31,,,-0.5556072303720252,-0.5707283545659904,-0.4204096789886456,-0.3827855056036912,-0.3230487708135439,-0.652589847404788,-0.3290305973852561,0.5431739306046574,-0.1954878327041711,-0.2341611476339131,0.4358315473243305,-0.2338012859754165,-0.4134146702286789,0.3797682776133921,-0.5176137335352259,-0.2815031117402891,-0.6049942179333102,-0.6764298061950181,-0.0734678265358419,-0.6690739354556874
COTY,2003-06-30,,,-0.689105322257966,-0.6557603768678205,-0.4901166263828868,-0.4138375431223222,-0.07114786458963444,0.2938064361230617,4.514272490681946,1.5032783257192166,-0.3390802961243708,-0.2352161945375685,0.6130707155882467,-0.2357093524973795,-0.6128223022899547,0.4412443650451088,-0.8050949628453864,-0.281075677461976,-0.7729131190992913,-0.7382719314886977,-0.06594725098917,-0.8390865358024208
COTY,2006-02-28,,,-0.7201470245409184,-0.6520670964194909,-0.48854892504808,-0.4122514487420203,0.17235634476014472,-0.577627765541196,3.3034467186651453,-1.6570653081995408,-0.3392145448747636,-0.2351127893454118,0.6121318073830033,-0.2357074989258602,-0.6179861515036663,0.4412443650451088,-0.804143756970638,-0.2815031117402891,-0.7607605816712298,-0.7190596400092936,-0.062883718032716,-0.847308538522099
COTY,2007-02-28,,,-0.7557944018686243,-0.6511161305747457,-0.4867668398793376,-0.4087821156138942,0.2899101009979691,-0.4932954234446549,-0.4904740336541628,-1.2570218102351411,-0.3392145448747636,-0.2350194565122634,0.6124710399513313,-0.2356989724968714,-0.6295966950872124,0.4412443650451088,-0.813413002797681,-0.2815031117402891,-0.7316982441321745,-0.6873169991084003,-0.0632994832196633,-0.8499158645826499
CSRA,2015-04-03,,,-0.5149917727738536,-0.4630965437178468,-0.456357944364718,-0.3948989186382213,-0.616933161408105,-0.2871496983197767,-0.4904740336541628,-1.0970044110493813,-0.3392145448747636,-0.2349098378518874,0.5619239282056483,-0.2357126889261142,-0.6126419336788085,0.4412443650451088,-0.6900962633875373,-0.2815031117402891,-0.7531754235287875,-0.6635817570744564,-0.0637242002886263,-0.6273914654608599
CSX,2013-12-31,,,0.526704895482374,-0.0862974497876756,0.0068900195077064,-0.0443357980825598,-0.6673133426528868,-0.43707386204696086,0.9625168927659976,0.8232043791797371,-0.3392145448747636,-0.1965157712453121,-1.0742837517937402,0.1383380436677517,0.4997991093687158,0.4412443650451088,0.3246863971290433,0.0150218078302116,0.5975892893503315,1.1815907661331306,-0.2556923368456512,0.5800928094928748
CSX,2016-12-30,,,0.4289337014952487,-0.1316198757548674,0.0636920391206221,-0.0020700221112703,-0.5413628895409321,-0.3902225608822158,1.1239603290349045,1.143239177551257,-0.3392145448747636,-0.1957963170304334,-1.13629400621929,0.1083101850551618,0.6472512886857036,0.4412443650451088,0.4535830916904555,-0.0275998438534332,0.8922883219808201,1.2396649046732928,-0.0895851927781736,0.4819326079795473
